epoch,time_s,loglik,residual,rel_change
72,2.767319,-478278.8355,0.07041323327,0.005012673264
73,2.765611,-478278.0874,0.07048116698,0.006432751196
74,2.766174,-478278.6277,0.07056788731,0.006131768509
75,2.766520,-478277.4468,0.070625996,0.004439009668
76,2.750072,-478277.4632,0.07069735504,0.00616009678
77,2.766930,-478277.6738,0.07077129545,0.005929573206
78,2.767686,-478277.1757,0.07083178454,0.004339794202
79,2.767005,-478275.9843,0.07089161638,0.006288653367
80,2.745215,-478275.9218,0.07096716291,0.006276268531
81,2.766526,-478275.1919,0.0710186701,0.004089469362
82,2.766593,-478274.525,0.07108234634,0.005819627486
83,2.749270,-478274.3186,0.0711483732,0.006270233772
84,2.766518,-478273.9397,0.07120367365,0.004459821371
85,2.753495,-478273.1762,0.07125592669,0.005794036852
86,2.768678,-478273.2837,0.07132554348,0.006030418315
87,2.746745,-478271.7716,0.07136673287,0.005656677596
88,2.765081,-478271.2215,0.07143455781,0.00611587433
89,2.767168,-478271.2921,0.07148990006,0.006174422844
90,2.766190,-478270.6657,0.07153817055,0.004058674549
91,2.768783,-478270.897,0.0715872289,0.005985589916
92,2.768287,-478270.8872,0.07164970097,0.006216581001
93,2.765825,-478270.1075,0.07168355422,0.004356878976
94,2.749974,-478269.8799,0.07173714816,0.00584013009
95,2.765626,-478269.8738,0.07179119886,0.006072610444
96,2.770793,-478269.7163,0.07183292681,0.004357555064
97,2.766334,-478269.7547,0.07187469979,0.006162564998
98,2.767484,-478270.3008,0.07193488304,0.006084076581
99,2.766241,-478269.3992,0.0719660623,0.004440510938
100,2.764714,-478269.3147,0.07201771835,0.005791402129
