epoch,time_s,loglik,residual,rel_change
1,0.141401,-20017430.08,59.36351648,0
2,0.108511,-596771.871,0.6342326582,0.524126021
3,0.106782,-550658.3999,0.4059069004,0.3241463977
4,0.106013,-529848.7343,0.2497843195,0.1725700913
5,0.113441,-524214.6783,0.1811431056,0.1014689674
6,0.107519,-524747.739,0.1513418074,0.07233467681
7,0.106657,-527756.7682,0.1340975933,0.05719806185
8,0.106399,-530230.6376,0.1217834621,0.04740497547
9,0.108740,-527522.4948,0.1121928746,0.04032206912
10,0.105733,-523152.7663,0.1044330597,0.03477929479
11,0.106348,-519967.6186,0.09801590844,0.03054774072
12,0.111096,-518280.1683,0.09262964833,0.02709792786
13,0.109414,-516525.7114,0.08805391358,0.02410359731
14,0.120342,-514096.5545,0.08412402838,0.02168702807
15,0.121002,-511629.4576,0.0807178482,0.0196844779
16,0.120566,-508892.0699,0.07773826591,0.01794534082
17,0.105898,-506414.2036,0.0751149544,0.01642660621
18,0.106218,-504026.2366,0.07278546973,0.01521827587
19,0.106252,-501796.2961,0.07071234226,0.01417514899
20,0.105795,-499713.2168,0.06886163073,0.01310989255
21,0.106335,-497937.2606,0.06718638202,0.0124968131
22,0.105856,-496316.0138,0.06566399165,0.01217737214
23,0.106297,-494861.7969,0.06428511344,0.0112618502
24,0.105842,-493552.5702,0.06303505174,0.01038265937
25,0.105994,-492398.1226,0.06190568556,0.009728458458
26,0.105855,-491365.6552,0.06088058914,0.009244396322
27,0.105465,-490499.6763,0.05994852222,0.008787486999
28,0.105550,-489731.0936,0.05909750626,0.008375916998
29,0.105707,-489060.5058,0.05832081169,0.008013625634
30,0.106009,-488478.6623,0.05761142601,0.007637032516
31,0.106450,-487944.3919,0.05695914623,0.007338883614
32,0.105818,-487450.2921,0.05636400247,0.007068329422
33,0.105991,-487007.7653,0.05581174824,0.006749070792
34,0.105792,-486614.3059,0.05530965511,0.006491428953
35,0.106249,-486258.917,0.05485010329,0.006259906
36,0.105651,-485937.8785,0.05442653167,0.006069282293
37,0.105401,-485638.6166,0.05403605077,0.005853378058
38,0.105904,-485351.6321,0.05367682951,0.005681299505
39,0.120775,-485083.8246,0.0533461611,0.005495227133
40,0.120914,-484843.2091,0.05304285808,0.00531889927
